datetime,Global_active_power,Global_reactive_power,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_remainder,Voltage,Global_intensity,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
2007-06-02,1484.361999999998,166.10799999999995,3971.0,1250.0,7633.0,11885.366666666649,234.46902777777788,4.4740277777777795,49.0,12.0,4.0,0.0,2.0
2007-06-03,2108.0259999999994,182.4580000000005,4985.0,7529.0,8334.0,14285.76666666667,234.76237500000036,6.352916666666666,49.0,12.0,4.0,0.0,2.0
2007-06-04,911.6179999999988,223.19199999999927,1585.0,836.0,4533.0,8239.633333333335,234.7480694444445,2.822222222222219,49.0,12.0,4.0,0.0,2.0
2007-06-05,1458.8920000000016,255.69199999999998,4484.0,1027.0,6448.0,12355.86666666668,234.69276388888926,4.465138888888894,49.0,12.0,4.0,0.0,2.0
2007-06-06,1695.8129999999965,231.25099999999995,3330.0,829.0,11679.0,12425.550000000003,234.62111458333328,5.111736111111103,49.0,12.0,4.0,0.0,2.0
2007-06-07,985.0020000000013,172.33400000000046,985.0,699.0,3959.0,10773.699999999977,234.47880555555562,2.982361111111103,49.0,12.0,4.0,0.0,2.0
2007-06-08,2148.0459999999994,229.7320000000006,2799.0,11440.0,11380.0,10181.766666666665,236.19744444444453,6.448194444444447,49.0,12.0,4.0,0.0,2.0
2007-06-09,1105.2599999999998,233.1919999999996,852.0,620.0,6920.0,10029.0,240.6973750000001,3.3024305555555524,49.0,12.0,4.0,0.0,2.0
2007-06-10,1340.812,239.09199999999987,4202.0,1924.0,5983.0,10237.866666666647,240.84428472222243,4.005694444444445,49.0,12.0,4.0,0.0,2.0
2007-06-11,794.6539999999994,194.63399999999984,0.0,487.0,5328.0,7429.23333333333,240.85674999999958,2.4179166666666885,49.0,12.0,4.0,0.0,2.0
2007-06-12,918.7659999999988,216.41599999999957,1882.0,475.0,3898.0,9057.766666666663,240.2248958333331,2.8586111111111,49.0,12.0,4.0,0.0,2.0
2007-06-13,927.2720000000005,208.2600000000003,957.0,857.0,5216.0,8424.533333333326,240.3976041666668,2.817500000000012,49.0,12.0,4.0,0.0,2.0
2007-06-14,1259.0839999999998,231.69599999999988,3322.0,2147.0,7054.0,8461.733333333337,239.8477847222225,3.7833333333333297,49.0,12.0,4.0,0.0,2.0
2007-06-15,989.6040000000004,251.76199999999963,2269.0,4011.0,4547.0,5666.400000000006,240.46438194444454,3.0662499999999993,49.0,12.0,4.0,0.0,2.0
2007-06-16,2017.7620000000002,307.5579999999992,3289.0,4498.0,11108.0,14734.366666666674,239.50169444444413,5.974999999999991,49.0,12.0,4.0,0.0,2.0
2007-06-17,1947.0900000000022,239.81399999999982,4124.0,5038.0,8734.0,14555.49999999999,240.21918055555477,5.769305555555571,49.0,12.0,4.0,0.0,2.0
2007-06-18,678.4740000000023,180.81000000000049,0.0,529.0,4241.0,6537.899999999984,240.77620138888912,2.078750000000008,49.0,12.0,4.0,0.0,2.0
2007-06-19,845.3059999999986,188.16599999999957,973.0,537.0,4386.0,8192.433333333329,240.26706944444445,2.5656944444444534,49.0,12.0,4.0,0.0,2.0
2007-06-20,1074.2860000000035,227.30199999999994,1761.0,2588.0,5106.0,8449.766666666672,240.15616666666622,3.30680555555556,49.0,12.0,4.0,0.0,2.0
2007-06-21,806.945999999999,222.54599999999982,932.0,2400.0,3711.0,6406.099999999979,240.57494444444418,2.5008333333333237,49.0,12.0,4.0,0.0,2.0
2007-06-22,566.2939999999991,208.5260000000002,0.0,951.0,3482.0,5005.233333333328,240.83563194444457,1.8073611111111039,49.0,12.0,4.0,0.0,2.0
2007-06-23,477.5660000000013,193.12000000000015,0.0,786.0,2402.0,4771.4333333333425,240.3189652777778,1.5356944444444294,49.0,12.0,4.0,0.0,2.0
2007-06-24,714.6559999999973,179.36200000000034,0.0,791.0,3449.0,7670.933333333364,241.1322152777776,2.207638888888888,49.0,12.0,4.0,0.0,2.0
2007-06-25,1072.2019999999993,197.26999999999953,1985.0,3621.0,4816.0,7448.033333333345,240.42226388888884,3.2499999999999893,49.0,12.0,4.0,0.0,2.0
2007-06-26,944.9079999999974,182.41999999999965,971.0,1334.0,5231.0,8212.466666666687,240.0945069444442,2.8770833333333226,49.0,12.0,4.0,0.0,2.0
2007-06-27,1480.8259999999977,206.99799999999948,2603.0,6451.0,7270.0,8356.433333333322,239.75840972222275,4.429166666666647,49.0,12.0,4.0,0.0,2.0
2007-06-28,1295.4379999999987,217.4459999999997,0.0,4368.0,9541.0,7681.633333333331,239.4236666666666,3.8895833333333427,49.0,12.0,4.0,0.0,2.0
2007-06-29,1304.481999999999,206.28300000000024,4363.0,667.0,6797.0,9914.366666666652,240.17944444444467,3.940694444444449,49.0,12.0,4.0,0.0,2.0
2007-06-30,1335.3139999999985,188.3540000000003,3049.0,792.0,8376.0,10038.233333333334,240.01161111111102,3.97152777777777,49.0,12.0,4.0,0.0,2.0
2007-07-01,1026.6639999999995,172.44800000000012,969.0,736.0,4690.0,10716.066666666668,240.06715277777792,3.080694444444438,77.4,11.0,5.0,3.0,2.0
2007-07-02,967.0319999999984,176.9239999999998,1018.0,5281.0,3445.0,6373.199999999995,240.67181250000007,2.927777777777767,77.4,11.0,5.0,3.0,2.0
2007-07-03,1059.9119999999991,180.338,467.0,3214.0,4695.0,9289.199999999992,240.1869375000001,3.2306944444444494,77.4,11.0,5.0,3.0,2.0
2007-07-04,1003.4100000000022,253.3339999999993,2329.0,2218.0,5632.0,6544.50000000002,240.65963194444453,3.095416666666662,77.4,11.0,5.0,3.0,2.0
2007-07-05,1057.2899999999977,246.7160000000008,2922.0,770.0,3973.0,9956.499999999989,240.4444444444444,3.2331944444444423,77.4,11.0,5.0,3.0,2.0
2007-07-06,1069.5239999999988,219.3499999999998,2826.0,3563.0,4005.0,7431.400000000005,240.59945138888867,3.2686111111111074,77.4,11.0,5.0,3.0,2.0
2007-07-07,1358.205999999999,214.04400000000027,997.0,3047.0,10177.0,8415.766666666666,239.91013888888907,4.034861111111104,77.4,11.0,5.0,3.0,2.0
2007-07-08,1089.0800000000013,196.92000000000067,1825.0,2831.0,5277.0,8218.333333333341,240.33889583333337,3.2893055555555497,77.4,11.0,5.0,3.0,2.0
2007-07-09,1180.1579999999994,172.4220000000001,923.0,594.0,9386.0,8766.300000000007,240.61764583333348,3.5162499999999928,77.4,11.0,5.0,3.0,2.0
2007-07-10,908.3239999999973,176.244,67.0,2227.0,4631.0,8213.733333333339,239.9830555555556,2.786111111111102,77.4,11.0,5.0,3.0,2.0
2007-07-11,722.3519999999951,153.85599999999994,1015.0,647.0,5284.0,5093.2000000000035,241.03003472222255,2.1994444444444334,77.4,11.0,5.0,3.0,2.0
2007-07-12,1069.5819999999999,209.09799999999981,1029.0,2550.0,6419.0,7828.366666666665,240.76461805555567,3.2336111111111085,77.4,11.0,5.0,3.0,2.0
2007-07-13,794.3820000000021,206.69400000000005,0.0,633.0,4427.0,8179.700000000004,240.85480555555594,2.4508333333333145,77.4,11.0,5.0,3.0,2.0
2007-07-14,1288.1699999999992,258.45,3775.0,1968.0,6604.0,9122.50000000002,241.29188194444455,3.8940277777777736,77.4,11.0,5.0,3.0,2.0
2007-07-15,1046.5009999999988,276.4939999999999,862.0,715.0,5585.0,10279.683333333332,240.5453333333334,3.224374999999997,77.4,11.0,5.0,3.0,2.0
2007-07-16,853.6739999999998,233.96000000000012,830.0,695.0,4176.0,8526.899999999994,236.50723611111093,2.660555555555556,77.4,11.0,5.0,3.0,2.0
2007-07-17,719.6320000000031,176.08800000000002,848.0,694.0,3335.0,7116.86666666666,234.7412569444443,2.2762499999999926,77.4,11.0,5.0,3.0,2.0
2007-07-18,757.0820000000016,156.5140000000006,909.0,671.0,4628.0,6410.0333333333465,231.08822916666662,2.3868055555555734,77.4,11.0,5.0,3.0,2.0
2007-07-19,677.886000000001,187.01199999999974,1068.0,703.0,3130.0,6397.100000000015,234.261861111111,2.1438888888888785,77.4,11.0,5.0,3.0,2.0
2007-07-20,1110.4220000000007,223.11800000000036,2111.0,2418.0,4765.0,9213.033333333324,235.5689027777775,3.451666666666673,77.4,11.0,5.0,3.0,2.0
2007-07-21,1060.2480000000014,236.15800000000038,428.0,512.0,7756.0,8974.799999999996,234.25662500000016,3.291527777777787,77.4,11.0,5.0,3.0,2.0
2007-07-22,1377.3450000000005,218.7190000000009,7091.0,2136.0,5574.0,8154.749999999999,235.96226736111115,4.2285416666666595,77.4,11.0,5.0,3.0,2.0
2007-07-23,991.0179999999997,143.77000000000044,1747.0,1288.0,3847.0,9634.966666666654,234.50086805555532,3.0759722222222314,77.4,11.0,5.0,3.0,2.0
2007-07-24,825.2840000000006,112.80999999999997,0.0,1607.0,5599.0,6548.73333333331,235.36304166666636,2.5509722222222213,77.4,11.0,5.0,3.0,2.0
2007-07-25,472.5600000000039,108.23399999999951,0.0,151.0,2333.0,5392.0,235.64104861111093,1.479305555555539,77.4,11.0,5.0,3.0,2.0
2007-07-26,924.5000000000015,115.09199999999976,975.0,3633.0,4346.0,6454.3333333333085,234.94372222222162,2.838194444444436,77.4,11.0,5.0,3.0,2.0
2007-07-27,1202.5139999999994,120.45599999999992,1837.0,49.0,7157.0,10998.900000000007,235.55368055555596,3.623333333333331,77.4,11.0,5.0,3.0,2.0
2007-07-28,1621.8620000000014,178.73000000000022,907.0,10265.0,6559.0,9300.033333333344,235.50723611111107,4.941666666666658,77.4,11.0,5.0,3.0,2.0
2007-07-29,321.11600000000084,118.57599999999951,0.0,0.0,1288.0,4063.933333333317,235.71203472222209,1.0334722222222212,77.4,11.0,5.0,3.0,2.0
2007-07-30,466.81599999999764,129.4919999999999,0.0,0.0,2528.0,5252.26666666665,235.53022916666671,1.4672222222222173,77.4,11.0,5.0,3.0,2.0
2007-07-31,812.3319999999987,145.78599999999997,3277.0,0.0,3575.0,6686.866666666686,234.91481250000012,2.5024999999999897,77.4,11.0,5.0,3.0,2.0
2007-08-01,1084.1730000000057,144.76099999999974,1583.0,0.0,9990.5,6496.049999999973,234.97199999999995,3.2788888888888517,133.3,15.0,8.0,4.0,2.0
2007-08-02,1019.4159999999983,144.9539999999993,482.0,0.0,6869.0,9639.266666666648,234.85659027777788,3.08708333333335,133.3,15.0,8.0,4.0,2.0
2007-08-03,1063.364000000001,125.38799999999972,958.0,0.0,9139.0,7625.733333333308,234.48560416666655,3.2072222222222186,133.3,15.0,8.0,4.0,2.0
2007-08-04,1144.9899999999977,139.22599999999989,552.0,398.0,7966.0,10167.16666666668,235.2572222222221,3.452361111111096,133.3,15.0,8.0,4.0,2.0
2007-08-05,787.0979999999959,151.25399999999982,169.0,0.0,6647.0,6302.299999999974,235.11527083333345,2.436805555555585,133.3,15.0,8.0,4.0,2.0
2007-08-06,1089.7199999999991,154.43399999999986,1096.0,0.0,7985.0,9080.99999999997,234.70274305555608,3.31708333333335,133.3,15.0,8.0,4.0,2.0
2007-08-07,1483.580000000001,131.18199999999962,437.0,2168.0,9042.0,13079.333333333328,234.5538819444444,4.425972222222191,133.3,15.0,8.0,4.0,2.0
2007-08-08,1125.4819999999936,119.09599999999962,1055.0,1111.0,9660.0,6932.033333333318,234.51237499999988,3.3805555555556093,133.3,15.0,8.0,4.0,2.0
2007-08-09,1071.6800000000017,109.47399999999948,182.0,4515.0,6646.0,6518.333333333309,234.21438888888883,3.272361111111047,133.3,15.0,8.0,4.0,2.0
2007-08-10,1028.0100000000011,117.65599999999992,336.0,2651.0,8287.0,5859.499999999995,234.48881250000008,3.129722222222216,133.3,15.0,8.0,4.0,2.0
2007-08-11,1091.6500000000049,115.76999999999974,1180.0,910.0,10339.0,5765.166666666693,234.98018055555593,3.285694444444417,133.3,15.0,8.0,4.0,2.0
2007-08-12,1241.9040000000043,127.77599999999953,1123.0,1156.0,8582.0,9837.399999999978,235.66485416666663,3.7427777777778046,133.3,15.0,8.0,4.0,2.0
2007-08-13,1153.0119999999993,130.93999999999969,93.0,476.0,11101.0,7546.866666666664,235.2165694444445,3.448749999999974,133.3,15.0,8.0,4.0,2.0
2007-08-14,941.1900000000009,132.00999999999993,951.0,685.0,6256.0,7794.500000000009,237.07638888888877,2.854166666666649,133.3,15.0,8.0,4.0,2.0
2007-08-15,1191.859999999991,159.76400000000004,338.0,508.0,9787.0,9231.333333333338,239.9934097222226,3.5420833333332937,133.3,15.0,8.0,4.0,2.0
2007-08-16,958.4959999999928,131.53199999999993,962.0,0.0,7476.0,7536.9333333333325,239.73765972222253,2.8438888888889142,133.3,15.0,8.0,4.0,2.0
2007-08-17,1009.8920000000085,127.3879999999999,244.0,0.0,7769.0,8818.533333333358,240.49404861111123,2.9815277777777878,133.3,15.0,8.0,4.0,2.0
2007-08-18,347.96000000000004,119.2399999999999,0.0,0.0,1830.0,3969.3333333333103,241.2796319444443,1.078888888888892,133.3,15.0,8.0,4.0,2.0
2007-08-19,1422.2940000000008,160.01799999999994,1025.0,8912.0,5989.0,7778.899999999995,239.95366666666698,4.261944444444445,133.3,15.0,8.0,4.0,2.0
2007-08-20,1338.8420000000008,155.88000000000008,1032.0,6965.0,7383.0,6934.033333333346,241.30069444444464,3.9633333333333387,133.3,15.0,8.0,4.0,2.0
2007-08-21,642.5560000000022,157.30799999999982,0.0,38.0,3296.0,7375.266666666697,240.573055555556,1.9611111111111184,133.3,15.0,8.0,4.0,2.0
2007-08-22,1209.8080000000039,154.28799999999993,3048.0,1836.0,7241.0,8038.466666666695,240.8173194444444,3.5712500000000222,133.3,15.0,8.0,4.0,2.0
2007-08-23,1112.3119999999994,157.95399999999998,2502.0,259.0,5342.0,10435.533333333315,240.64730555555494,3.3302777777777726,133.3,15.0,8.0,4.0,2.0
2007-08-24,1656.5139999999976,262.8309999999997,1891.0,3783.5,9944.0,11990.066666666693,240.49481944444423,4.936180555555551,133.3,15.0,8.0,4.0,2.0
2007-08-25,1150.879999999998,272.5479999999999,4149.0,2191.0,5678.0,7163.3333333333285,239.8598263888883,3.5537500000000173,133.3,15.0,8.0,4.0,2.0
2007-08-26,1314.9059999999993,299.38800000000043,1541.0,3645.0,5658.0,11071.100000000044,239.9509166666666,4.0126388888888815,133.3,15.0,8.0,4.0,2.0
2007-08-27,1211.7299999999987,299.0840000000006,2305.0,1229.0,6344.0,10317.499999999987,239.92358333333306,3.6912500000000326,133.3,15.0,8.0,4.0,2.0
2007-08-28,997.0039999999987,181.1139999999999,1038.0,2468.0,5483.0,7627.7333333333345,239.54987500000013,2.9961111111111056,133.3,15.0,8.0,4.0,2.0
2007-08-29,747.9920000000014,175.426,957.0,562.0,4932.0,6015.533333333343,240.74499305555574,2.2795833333333486,133.3,15.0,8.0,4.0,2.0
2007-08-30,1202.4580000000033,191.04799999999972,3822.0,2580.0,4221.0,9417.966666666689,240.5731736111115,3.604305555555566,133.3,15.0,8.0,4.0,2.0
2007-08-31,1279.8219999999967,187.25599999999963,1200.0,666.0,8738.0,10726.366666666643,239.98570138888843,3.7884722222222265,133.3,15.0,8.0,4.0,2.0
2007-09-01,1701.4859999999994,289.846,2497.0,569.0,9733.0,15559.099999999995,239.35574305555537,5.065416666666661,16.5,5.0,1.0,0.0,2.0
2007-09-02,1662.467999999999,231.59800000000013,3613.0,1617.0,8806.0,13671.800000000023,240.04533333333268,5.017222222222221,16.5,5.0,1.0,0.0,2.0
2007-09-03,1038.9219999999996,188.4219999999998,621.0,2515.0,5323.0,8856.366666666669,239.62034722222216,3.130694444444434,16.5,5.0,1.0,0.0,2.0
2007-09-04,1584.9440000000009,179.62600000000023,2928.0,3501.0,9821.0,10165.733333333332,239.6596666666669,4.75597222222221,16.5,5.0,1.0,0.0,2.0
2007-09-05,1236.5720000000028,148.86399999999998,0.0,4144.0,6705.0,9760.53333333334,239.1481597222221,3.697638888888885,16.5,5.0,1.0,0.0,2.0
2007-09-06,901.4740000000015,172.0259999999997,0.0,3888.0,3461.0,7675.566666666671,239.34004861111077,2.7522222222222137,16.5,5.0,1.0,0.0,2.0
2007-09-07,1336.4959999999962,181.73799999999972,3632.0,551.0,9388.0,8703.93333333334,239.03170138888888,4.00722222222222,16.5,5.0,1.0,0.0,2.0
2007-09-08,1469.7520000000002,186.33000000000015,3339.0,1801.0,9164.0,10191.866666666661,239.73044444444452,4.391944444444444,16.5,5.0,1.0,0.0,2.0
2007-09-09,1679.5020000000015,209.15200000000033,2184.0,4438.0,9233.0,12136.700000000023,238.92214583333387,5.054027777777788,16.5,5.0,1.0,0.0,2.0
2007-09-10,1117.3760000000036,177.49800000000002,935.0,595.0,5613.0,11479.933333333345,239.38865972222226,3.3637499999999867,16.5,5.0,1.0,0.0,2.0
2007-09-11,983.5720000000005,151.76399999999992,943.0,550.0,5792.0,9107.866666666692,240.07199305555554,2.9520833333333303,16.5,5.0,1.0,0.0,2.0
2007-09-12,1287.764,171.79400000000027,0.0,3217.0,7755.0,10490.733333333344,240.01505555555534,3.859999999999994,16.5,5.0,1.0,0.0,2.0
2007-09-13,1146.3820000000028,165.9580000000001,1175.0,2523.0,3853.0,11555.366666666672,239.3098333333332,3.4644444444444527,16.5,5.0,1.0,0.0,2.0
2007-09-14,1135.4699999999998,183.12600000000018,901.0,676.0,5804.0,11543.500000000016,239.30189583333325,3.4447222222222234,16.5,5.0,1.0,0.0,2.0
2007-09-15,1095.3120000000013,184.46600000000024,0.0,1449.0,6464.0,10342.200000000012,240.0019722222229,3.2781944444444306,16.5,5.0,1.0,0.0,2.0
2007-09-16,1652.2240000000006,192.3519999999998,3118.0,3064.0,9310.0,12045.066666666646,239.56046527777747,4.966249999999999,16.5,5.0,1.0,0.0,2.0
2007-09-17,1461.1859999999983,202.3139999999994,6651.0,926.0,6279.0,10497.099999999993,239.21479861111075,4.413472222222229,16.5,5.0,1.0,0.0,2.0
2007-09-18,1167.5200000000007,147.13199999999975,1888.0,2029.0,5425.0,10116.666666666666,238.26067361111092,3.512777777777785,16.5,5.0,1.0,0.0,2.0
2007-09-19,1298.6839999999993,151.7939999999999,0.0,2743.0,7937.0,10964.733333333352,240.3052083333334,3.8833333333333377,16.5,5.0,1.0,0.0,2.0
2007-09-20,1255.5319999999954,132.90799999999993,1056.0,489.0,9996.0,9384.533333333353,239.71498611111093,3.720972222222248,16.5,5.0,1.0,0.0,2.0
2007-09-21,1238.7800000000002,152.8340000000002,3130.0,2745.0,6316.0,8455.333333333361,239.3814652777781,3.7326388888888937,16.5,5.0,1.0,0.0,2.0
2007-09-22,1176.1719999999993,183.43200000000041,944.0,1311.0,7688.0,9659.866666666652,239.48303472222207,3.5151388888888917,16.5,5.0,1.0,0.0,2.0
2007-09-23,1417.969999999998,242.97399999999996,2831.0,1929.0,7382.0,11490.833333333345,239.5004305555557,4.279999999999997,16.5,5.0,1.0,0.0,2.0
2007-09-24,1354.5300000000018,197.62400000000002,929.0,3935.0,7955.0,9756.499999999998,238.6006041666671,4.078750000000009,16.5,5.0,1.0,0.0,2.0
2007-09-25,1764.3420000000008,130.07799999999975,916.0,2253.0,9820.0,16416.699999999983,238.09961111111176,5.206388888888882,16.5,5.0,1.0,0.0,2.0
2007-09-26,1831.4999999999998,169.39600000000024,1058.0,9452.0,5695.0,14319.999999999989,239.41785416666647,5.396944444444449,16.5,5.0,1.0,0.0,2.0
2007-09-27,1392.5999999999988,150.70999999999964,1066.0,643.0,7324.0,14176.999999999982,239.5670555555549,4.077777777777767,16.5,5.0,1.0,0.0,2.0
2007-09-28,1680.498000000002,222.71800000000005,996.0,3722.0,9952.0,13338.299999999981,239.46243055555536,4.994166666666684,16.5,5.0,1.0,0.0,2.0
2007-09-29,2296.5219999999968,182.12200000000033,4085.0,7457.0,8190.0,18543.36666666665,239.1401111111112,6.79319444444445,16.5,5.0,1.0,0.0,2.0
2007-09-30,1516.2900000000002,163.588,1405.0,582.0,10225.0,13059.500000000015,240.0647847222221,4.452499999999996,16.5,5.0,1.0,0.0,2.0
2007-10-01,1720.9219999999993,146.73400000000038,1507.0,6622.0,5960.0,14593.033333333338,239.23991666666657,5.073750000000001,52.3,5.0,4.0,1.0,2.0
2007-10-02,2198.8639999999923,161.82800000000037,508.0,8022.0,12815.0,15302.73333333334,238.49379166666637,6.474027777777787,52.3,5.0,4.0,1.0,2.0
2007-10-03,1280.453999999998,157.7379999999998,979.0,5024.0,3692.0,11645.900000000007,239.26106944444436,3.799999999999983,52.3,5.0,4.0,1.0,2.0
2007-10-04,1518.457999999999,138.44800000000038,2400.0,444.0,9710.0,12753.633333333311,239.205076388889,4.454583333333319,52.3,5.0,4.0,1.0,2.0
2007-10-05,1394.0919999999992,150.6360000000002,0.0,351.0,9425.0,13458.86666666668,238.82711111111087,4.089722222222233,52.3,5.0,4.0,1.0,2.0
2007-10-06,1756.2400000000016,186.1919999999999,4840.0,347.0,9666.0,14417.666666666659,238.3807152777778,5.167638888888889,52.3,5.0,4.0,1.0,2.0
2007-10-07,2106.1139999999973,153.17800000000014,2498.0,8255.0,10886.0,13462.900000000005,238.82627777777765,6.2079166666666525,52.3,5.0,4.0,1.0,2.0
2007-10-08,1095.2419999999993,121.89599999999967,0.0,420.0,5082.0,12752.03333333333,239.09654861111133,3.231111111111102,52.3,5.0,4.0,1.0,2.0
2007-10-09,1687.857999999999,159.80199999999988,2034.0,2147.0,9290.0,14659.966666666673,238.87914583333333,4.982361111111112,52.3,5.0,4.0,1.0,2.0
2007-10-10,1166.9719999999986,132.75199999999984,1863.0,2117.0,3345.0,12124.533333333336,239.4211597222221,3.488611111111112,52.3,5.0,4.0,1.0,2.0
2007-10-11,1732.4460000000001,153.1079999999999,2630.0,414.0,7806.0,18024.10000000001,238.4441527777779,5.109027777777773,52.3,5.0,4.0,1.0,2.0
2007-10-12,1914.504,137.98399999999978,1020.0,5028.0,11659.0,14201.400000000025,238.48131249999966,5.66708333333333,52.3,5.0,4.0,1.0,2.0
2007-10-13,1926.7280000000007,125.20399999999984,969.0,3799.0,8463.0,18881.13333333331,238.7654097222224,5.700694444444439,52.3,5.0,4.0,1.0,2.0
2007-10-14,2061.252000000001,150.05000000000013,2930.0,7494.0,7126.0,16804.199999999983,239.10103472222232,6.078750000000001,52.3,5.0,4.0,1.0,2.0
2007-10-15,1266.3300000000022,118.1819999999998,1061.0,339.0,7654.0,12051.499999999989,239.29270833333305,3.72194444444444,52.3,5.0,4.0,1.0,2.0
2007-10-16,1964.4420000000023,185.41400000000027,0.0,7871.0,9876.0,14993.699999999988,238.86261805555586,5.823194444444435,52.3,5.0,4.0,1.0,2.0
2007-10-17,1576.93,136.40000000000006,1065.0,453.0,8968.0,15796.166666666648,239.19213194444467,4.636944444444434,52.3,5.0,4.0,1.0,2.0
2007-10-18,1518.5299999999997,122.49999999999972,1162.0,317.0,9864.0,13965.833333333338,239.80028472222244,4.433749999999999,52.3,5.0,4.0,1.0,2.0
2007-10-19,2085.647999999999,121.47800000000001,1299.0,3124.0,11648.0,18689.800000000025,239.65217361111098,6.10319444444443,52.3,5.0,4.0,1.0,2.0
2007-10-20,1660.2459999999983,139.54399999999995,2363.0,296.0,13225.0,11786.76666666663,241.82481944444433,4.814722222222233,52.3,5.0,4.0,1.0,2.0
2007-10-21,1941.9399999999991,154.02800000000002,3712.0,4357.0,7313.0,16983.666666666693,241.4907430555554,5.7016666666666564,52.3,5.0,4.0,1.0,2.0
2007-10-22,1652.8960000000038,116.40999999999977,0.0,299.0,13027.0,14222.266666666654,240.54540277777778,4.80583333333331,52.3,5.0,4.0,1.0,2.0
2007-10-23,1959.6919999999998,128.04599999999982,1067.0,5214.0,10680.0,15700.533333333346,241.23120833333348,5.719166666666646,52.3,5.0,4.0,1.0,2.0
2007-10-24,1865.6360000000009,146.78199999999993,4459.0,364.0,9115.0,17155.933333333334,240.80827083333327,5.47319444444444,52.3,5.0,4.0,1.0,2.0
2007-10-25,1853.9179999999997,132.20000000000007,1478.0,2433.0,7385.0,19602.633333333342,240.47263194444457,5.413611111111111,52.3,5.0,4.0,1.0,2.0
2007-10-26,1437.5680000000016,109.67599999999986,0.0,348.0,5766.0,17845.466666666638,240.68085416666673,4.365833333333328,52.3,5.0,4.0,1.0,2.0
2007-10-27,1785.6879999999956,109.18599999999982,1374.0,4856.0,8949.0,14582.466666666649,240.20120833333326,5.30916666666668,52.3,5.0,4.0,1.0,2.0
2007-10-28,512.1579999999983,92.29799999999962,0.0,283.0,1765.0,6487.966666666683,240.86605555555585,1.4852777777777764,52.3,5.0,4.0,1.0,2.0
2007-10-29,545.4279999999983,86.99799999999959,0.0,269.0,2749.0,6072.466666666668,241.19330555555575,1.5744444444444459,52.3,5.0,4.0,1.0,2.0
2007-10-30,811.0079999999958,89.83999999999979,0.0,1935.0,4256.0,7325.799999999984,240.62592361111138,2.3513888888888848,52.3,5.0,4.0,1.0,2.0
2007-10-31,1283.2100000000023,107.1999999999999,0.0,4700.0,8915.0,7771.833333333338,240.33897916666635,3.7423611111110904,52.3,5.0,4.0,1.0,2.0
2007-11-01,496.21600000000046,85.04599999999978,0.0,293.0,1991.0,5986.266666666689,240.9384027777779,1.4359722222222164,33.7,8.0,2.0,0.0,2.0
2007-11-02,1443.601999999999,93.36199999999997,1346.0,2115.0,12245.0,8354.033333333335,239.3489861111111,4.202638888888872,33.7,8.0,2.0,0.0,2.0
2007-11-03,492.5499999999992,88.12399999999978,0.0,282.0,1936.0,5991.166666666692,240.19050694444456,1.4343055555555553,33.7,8.0,2.0,0.0,2.0
2007-11-04,1485.685999999998,138.80199999999994,0.0,4387.0,7068.0,13306.433333333347,240.20552083333334,4.384027777777779,33.7,8.0,2.0,0.0,2.0
2007-11-05,1500.5920000000015,131.3499999999999,1265.0,397.0,6583.0,16764.866666666683,239.65911111111126,4.396249999999981,33.7,8.0,2.0,0.0,2.0
2007-11-06,2082.3780000000024,200.52599999999967,1105.0,5515.0,10690.0,17396.29999999998,238.70195833333318,6.149861111111154,33.7,8.0,2.0,0.0,2.0
2007-11-07,1844.7580000000034,193.52000000000055,5042.0,301.0,6374.0,19028.966666666653,239.56490972222213,5.481111111111106,33.7,8.0,2.0,0.0,2.0
2007-11-08,1501.0599999999988,134.69799999999964,1715.0,314.0,6500.0,16488.66666666665,240.75264583333256,4.434999999999985,33.7,8.0,2.0,0.0,2.0
2007-11-09,2171.226000000007,113.24199999999998,0.0,4573.0,15375.0,16239.099999999995,238.71543750000015,6.367222222222199,33.7,8.0,2.0,0.0,2.0
2007-11-10,2611.599999999998,237.65200000000036,3697.0,304.0,13767.0,25758.666666666653,239.1104097222222,7.706944444444442,33.7,8.0,2.0,0.0,2.0
2007-11-11,1887.1240000000007,185.60999999999976,3445.0,320.0,6024.0,21663.06666666662,240.26026388888872,5.540555555555563,33.7,8.0,2.0,0.0,2.0
2007-11-12,2156.1459999999975,137.46800000000002,1018.0,4165.0,13281.0,17471.766666666637,239.825590277778,6.271944444444441,33.7,8.0,2.0,0.0,2.0
2007-11-13,2214.398000000004,140.95199999999994,978.0,4933.0,11076.0,19919.63333333333,241.12297916666677,6.453472222222202,33.7,8.0,2.0,0.0,2.0
2007-11-14,2047.9939999999986,141.58999999999978,1055.0,295.0,16345.0,16438.23333333331,239.94602777777754,5.940694444444447,33.7,8.0,2.0,0.0,2.0
2007-11-15,1491.9879999999982,133.06599999999997,1606.0,571.0,7503.0,15186.46666666666,239.9849930555559,4.396388888888877,33.7,8.0,2.0,0.0,2.0
2007-11-16,2309.7539999999995,123.97799999999982,1991.0,4660.0,13564.0,18280.899999999983,240.98351388888878,6.718055555555556,33.7,8.0,2.0,0.0,2.0
2007-11-17,2610.0939999999946,168.02999999999975,2588.0,2199.0,14990.0,23724.56666666669,240.60342361111128,7.5988888888888875,33.7,8.0,2.0,0.0,2.0
